"",""
"Creation Date","6/12/2025 11:43:55 AM"
"Project","Emae - 2025"
"Specimen","24_126"
"Area","Area 1"
"Sampling Region","Full Area 1"
"kV","20"
"Live Time","20"
"Amp Time","3.84"
"Takeoff Angle","32.75"
"Resolution","129.4847"
"",""
"Element","Weight %","Error %"
"O  K","55.56","7.72"
"Na K","5.83","10.31"
"Mg K","1.37","11.61"
"Al K","7.92","6.14"
"Si K","23.56","4.9"
"K  K","1.61","11.01"
"Ca K","1.79","8.35"
"Ti K","0.36","26.21"
"Mn K","0.31","40.37"
"Fe K","1.69","9.63"
